idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
8,Introduction,,,named-entity-recognition,3,,,,0,0.0,7,0.03783783783783784,0,0.0,1,0,
9,"Due to their simplicity and efficacy , pre-trained word embedding have become ubiquitous in NLP systems .",Introduction,Introduction,named-entity-recognition,3,,,,1,0.05555555555555555,8,0.043243243243243246,1,0.05555555555555555,1,0,
10,Many prior studies have shown that they capture useful semantic and syntactic information and including them in NLP systems has been shown to be enormously helpful for a variety of downstream tasks .,Introduction,Introduction,named-entity-recognition,3,,,,2,0.1111111111111111,9,0.04864864864864865,2,0.1111111111111111,1,0,
11,"However , in many NLP tasks it is essential to represent not just the meaning of a word , but also the word in context .",Introduction,Introduction,named-entity-recognition,3,,,,3,0.16666666666666666,10,0.05405405405405406,3,0.16666666666666666,1,0,
12,"For example , in the two phrases "" A Central Bank spokesman "" and "" The Central African Republic "" , the word ' Central ' is used as part of both an Organization and Location .",Introduction,Introduction,named-entity-recognition,3,,,,4,0.2222222222222222,11,0.05945945945945946,4,0.2222222222222222,1,0,
13,"Accordingly , current state of the art sequence tagging models typically include a bidirectional re-current neural network ( RNN ) that encodes token sequences into a context sensitive representation before making token specific predictions .",Introduction,Introduction,named-entity-recognition,3,,,,5,0.2777777777777778,12,0.06486486486486487,5,0.2777777777777778,1,0,
14,"Although the token representation is initialized with pre-trained embeddings , the parameters of the bidirectional RNN are typically learned only on labeled data .",Introduction,Introduction,named-entity-recognition,3,,,,6,0.3333333333333333,13,0.07027027027027027,6,0.3333333333333333,1,0,
15,"Previous work has explored methods for jointly learning the bidirectional RNN with supplemental labeled data from other tasks ( e.g. , .",Introduction,Introduction,named-entity-recognition,3,,,,7,0.3888888888888889,14,0.07567567567567568,7,0.3888888888888889,1,0,
16,"In this paper , we explore an alternate semisupervised approach which does not require additional labeled data .",Introduction,Introduction,named-entity-recognition,3,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'O', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'O']",8,0.4444444444444444,15,0.08108108108108109,8,0.4444444444444444,1,1,approach
17,"We use a neural language model ( LM ) , pre-trained on a large , unlabeled corpus to compute an encoding of the context at each position in the sequence ( hereafter an LM embedding ) and use it in the supervised sequence tagging model .",Introduction,Introduction,named-entity-recognition,3,"['O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O']","['O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O', 'O', 'B-p', 'I-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",9,0.5,16,0.08648648648648649,9,0.5,1,1,approach
18,"Since the LM embeddings are used to compute the probability of future words in a neural LM , they are likely to encode both the semantic and syntactic roles of words in context .",Introduction,Introduction,named-entity-recognition,3,,,,10,0.5555555555555556,17,0.0918918918918919,10,0.5555555555555556,1,0,
19,Our main contribution is to show that the context sensitive representation captured in the LM embeddings is useful in the supervised sequence tagging setting .,Introduction,Introduction,named-entity-recognition,3,,,,11,0.6111111111111112,18,0.0972972972972973,11,0.6111111111111112,1,0,
20,"When we include the LM embeddings in our system over all performance increases from 90. 87 % to 91.93 % F 1 for the CoNLL 2003 NER task , a more then 1 % absolute F1 increase , and a substantial improvement over the previous state of the art .",Introduction,Introduction,named-entity-recognition,3,,,,12,0.6666666666666666,19,0.10270270270270271,12,0.6666666666666666,1,0,
21,We also establish a new state of the art result ( 96.37 % F 1 ) for the CoNLL 2000 Chunking task .,Introduction,Introduction,named-entity-recognition,3,,,,13,0.7222222222222222,20,0.10810810810810811,13,0.7222222222222222,1,0,
22,"As a secondary contribution , we show that using both forward and backward LM embeddings boosts performance over a forward only LM .",Introduction,Introduction,named-entity-recognition,3,,,,14,0.7777777777777778,21,0.11351351351351352,14,0.7777777777777778,1,0,
23,We also demonstrate that domain specific pre-training is not necessary by applying a LM trained in the news domain to scientific papers .,Introduction,Introduction,named-entity-recognition,3,,,,15,0.8333333333333334,22,0.11891891891891893,15,0.8333333333333334,1,0,
24,The main components in our language - modelaugmented sequence tagger ( TagLM ) are illustrated in .,Introduction,Introduction,named-entity-recognition,3,,,,16,0.8888888888888888,23,0.12432432432432433,16,0.8888888888888888,1,0,
25,"After pre-training word embeddings and a neural LM on large , unlabeled corpora ( Step 1 ) , we extract the word and LM embeddings for every token in a given input sequence Step 2 ) and use them in the supervised sequence tagging model (",Introduction,Introduction,named-entity-recognition,3,,,,17,0.9444444444444444,24,0.12972972972972974,17,0.9444444444444444,1,0,
26,Step 3 ) .,Introduction,,named-entity-recognition,3,,,,18,1.0,25,0.13513513513513514,18,1.0,1,0,
27,Baseline sequence tagging model,,,named-entity-recognition,3,,,,0,0.0,26,0.14054054054054055,0,0.0,1,0,
28,"Our baseline sequence tagging model is a hierarchical neural tagging model , closely following a number of recent studies ) ( left side of ) .",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,1,0.023809523809523808,27,0.14594594594594595,1,0.05,1,0,
29,"Given a sentence of tokens ( t 1 , t 2 , . . . , t N ) it first forms a representation , x k , for each token by concatenating a character based representation ck with a token embedding wk :",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,2,0.047619047619047616,28,0.15135135135135136,2,0.1,1,0,
30,The character representation ck captures morphological information and is either a convolutional neural network ( CNN ) or RNN .,Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,3,0.07142857142857142,29,0.15675675675675677,3,0.15,1,0,
31,"It is parameterized by C ( , ? c ) with parameters ? c .",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,4,0.09523809523809523,30,0.16216216216216217,4,0.2,1,0,
32,"The token embeddings , wk , are obtained as a lookup E ( , ? w ) , initialized using pre-trained word embeddings , and fine tuned during training .",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,5,0.11904761904761904,31,0.16756756756756758,5,0.25,1,0,
33,"To learn a context sensitive representation , we employ multiple layers of bidirectional RNNs .",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,6,0.14285714285714285,32,0.17297297297297298,6,0.3,1,0,
34,"For each token position , k , the hidden state h k , i of RNN layer i is formed by concatenating the hidden states from the forward ( ? ? h k , i ) and backward ( ? ? h k , i ) RNNs .",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,7,0.16666666666666666,33,0.1783783783783784,7,0.35,1,0,
35,"As a result , the bidirectional RNN is able to use both past and future information to make a prediction at token k.",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,8,0.19047619047619047,34,0.1837837837837838,8,0.4,1,0,
36,"More formally , for the first RNN layer that operates on x k to output h k,1 :",Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,9,0.21428571428571427,35,0.1891891891891892,9,0.45,1,0,
37,Step 2 : Prepare word embedding and LM embedding for each token in the input sequence .,Baseline sequence tagging model,Baseline sequence tagging model,named-entity-recognition,3,,,,10,0.23809523809523808,36,0.1945945945945946,10,0.5,1,0,
38,"Two representations of the word "" York """,Baseline sequence tagging model,,named-entity-recognition,3,,,,11,0.2619047619047619,37,0.2,11,0.55,1,0,
39,Step 3 : Use both word embeddings and LM embeddings in the sequence tagging model .,Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,12,0.2857142857142857,38,0.20540540540540542,12,0.6,1,0,
40,New York is located :,Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,13,0.30952380952380953,39,0.21081081081081082,13,0.65,1,0,
41,"The main components in TagLM , our language - model - augmented sequence tagging system .",Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,14,0.3333333333333333,40,0.21621621621621623,14,0.7,1,0,
42,The language model component ( in orange ) is used to augment the input token representation in a traditional sequence tagging models ( in grey ) .,Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,15,0.35714285714285715,41,0.22162162162162163,15,0.75,1,0,
43,"The second RNN layer is similar and uses h k , 1 to output h k ,2 .",Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,16,0.38095238095238093,42,0.22702702702702704,16,0.8,1,0,
44,"In this paper , we use L = 2 layers of RNNs in all experiments and parameterize R i as either Gated Recurrent Units ( GRU ) or Long Short - Term Memory units ( LSTM ) depending on the task .",Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,17,0.40476190476190477,43,0.23243243243243245,17,0.85,1,0,
45,"Finally , the output of the final RNN layer h k,L is used to predict a score for each possible tag using a single dense layer .",Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,18,0.42857142857142855,44,0.23783783783783785,18,0.9,1,0,
46,"Due to the dependencies between successive tags in our sequence labeling tasks ( e.g. using the BIOES labeling scheme , it is not possible for I - PER to follow B - LOC ) , it is beneficial to model and decode each sentence jointly instead of independently predicting the label for each token .",Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,19,0.4523809523809524,45,0.24324324324324326,19,0.95,1,0,
47,"Accordingly , we add another layer with parameters for each label bigram , computing the sentence conditional random field ( CRF ) loss using the forward - backward algorithm at training time , and using the Viterbi algorithm to find the most likely tag sequence at test time , similar to Collobert et al .",Baseline sequence tagging model,"Two representations of the word "" York """,named-entity-recognition,3,,,,20,0.47619047619047616,46,0.24864864864864866,20,1.0,1,0,
48,Bidirectional LM,Baseline sequence tagging model,,named-entity-recognition,3,,,,21,0.5,47,0.25405405405405407,0,0.0,1,0,
49,"A language model computes the probability of a token sequence ( t 1 , t 2 , . . . , t N )",Baseline sequence tagging model,Bidirectional LM,named-entity-recognition,3,,,,22,0.5238095238095238,48,0.2594594594594595,1,0.09090909090909091,1,0,
50,"Recent state of the art neural language models ) use a similar architecture to our baseline sequence tagger where they pass a token representation ( either from a CNN over characters or as token embeddings ) through multiple layers of LSTMs to embed the history ( t 1 , t 2 , . . . , t k ) into a fixed dimensional vector ? ? h LM k .",Baseline sequence tagging model,Bidirectional LM,named-entity-recognition,3,,,,23,0.5476190476190477,49,0.2648648648648649,2,0.18181818181818182,1,0,
51,This is the forward LM embedding of the token at position k and is the output of the top LSTM layer in the language model .,Baseline sequence tagging model,Bidirectional LM,named-entity-recognition,3,,,,24,0.5714285714285714,50,0.2702702702702703,3,0.2727272727272727,1,0,
52,"Finally , the language model predicts the probability of token t k + 1 using a softmax layer over words in the vocabulary .",Baseline sequence tagging model,Bidirectional LM,named-entity-recognition,3,,,,25,0.5952380952380952,51,0.2756756756756757,4,0.36363636363636365,1,0,
53,The need to capture future context in the LM embeddings suggests it is beneficial to also consider a backward LM in additional to the traditional forward LM .,Baseline sequence tagging model,Bidirectional LM,named-entity-recognition,3,,,,26,0.6190476190476191,52,0.2810810810810811,5,0.45454545454545453,1,0,
54,A backward LM predicts the previous token given the future context .,Baseline sequence tagging model,Bidirectional LM,named-entity-recognition,3,,,,27,0.6428571428571429,53,0.2864864864864865,6,0.5454545454545454,1,0,
55,"Given a sentence with N tokens , it computes",Baseline sequence tagging model,,named-entity-recognition,3,,,,28,0.6666666666666666,54,0.2918918918918919,7,0.6363636363636364,1,0,
56,A backward LM can be implemented in an analogous way to a forward LM and produces the backward LM embedding ? ?,Baseline sequence tagging model,"Given a sentence with N tokens , it computes",named-entity-recognition,3,,,,29,0.6904761904761905,55,0.2972972972972973,8,0.7272727272727273,1,0,
57,"h LM k , for the sequence ( t k , t k+1 , . . . , t N ) , the output embeddings of the top layer LSTM .",Baseline sequence tagging model,"Given a sentence with N tokens , it computes",named-entity-recognition,3,,,,30,0.7142857142857143,56,0.3027027027027027,9,0.8181818181818182,1,0,
58,"In our final system , after pre-training the forward and backward LMs separately , we remove the top layer softmax and concatenate the forward and backward LM embeddings to form bidirectional LM embeddings , i.e. , h LM",Baseline sequence tagging model,"Given a sentence with N tokens , it computes",named-entity-recognition,3,,,,31,0.7380952380952381,57,0.3081081081081081,10,0.9090909090909091,1,0,
59,"Note that in our formulation , the forward and backward LMs are independent , without any shared parameters .",Baseline sequence tagging model,"Given a sentence with N tokens , it computes",named-entity-recognition,3,,,,32,0.7619047619047619,58,0.31351351351351353,11,1.0,1,0,
60,Combining LM with sequence model,Baseline sequence tagging model,,named-entity-recognition,3,,,,33,0.7857142857142857,59,0.31891891891891894,0,0.0,1,0,
61,"Our combined system , TagLM , uses the LM embeddings as additional inputs to the sequence tagging model .",Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,34,0.8095238095238095,60,0.32432432432432434,1,0.1111111111111111,1,0,
62,"In particular , we concatenate the LM embeddings h LM with the output from one of the bidirectional RNN layers in the sequence model .",Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,35,0.8333333333333334,61,0.32972972972972975,2,0.2222222222222222,1,0,
63,"In our experiments , we found that introducing the LM embeddings at the output of the first layer performed the best .",Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,36,0.8571428571428571,62,0.33513513513513515,3,0.3333333333333333,1,0,
64,"More formally , we simply replace ( 2 ) with",Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,37,0.8809523809523809,63,0.34054054054054056,4,0.4444444444444444,1,0,
65,There are alternate possibilities for adding the LM embeddings to the sequence model .,Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,38,0.9047619047619048,64,0.34594594594594597,5,0.5555555555555556,1,0,
66,One pos-sibility adds a non-linear mapping after the concatenation and before the second RNN ( e.g. re -,Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,39,0.9285714285714286,65,0.35135135135135137,6,0.6666666666666666,1,0,
67,where f is a non-linear function ) .,Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,40,0.9523809523809523,66,0.3567567567567568,7,0.7777777777777778,1,0,
68,Another possibility introduces an attention - like mechanism that weights the all LM embeddings in a sentence before including them in the sequence model .,Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,41,0.9761904761904762,67,0.3621621621621622,8,0.8888888888888888,1,0,
69,"Our initial results with the simple concatenation were encouraging so we did not explore these alternatives in this study , preferring to leave them for future work .",Baseline sequence tagging model,Combining LM with sequence model,named-entity-recognition,3,,,,42,1.0,68,0.3675675675675676,9,1.0,1,0,
70,Experiments,,,named-entity-recognition,3,,,,0,0.0,69,0.372972972972973,0,0.0,1,0,
71,"We evaluate our approach on two well benchmarked sequence tagging tasks , the CoNLL 2003 NER task and the CoNLL 2000 Chunking task .",Experiments,Experiments,named-entity-recognition,3,,,,1,0.05263157894736842,70,0.3783783783783784,1,0.023809523809523808,1,0,
72,We report the official evaluation metric ( micro - averaged F 1 ) .,Experiments,Experiments,named-entity-recognition,3,,,,2,0.10526315789473684,71,0.3837837837837838,2,0.047619047619047616,1,0,
73,"In both cases , we use the BIOES labeling scheme for the output tags , following previous work which showed it outperforms other options ( e.g. , ) .",Experiments,Experiments,named-entity-recognition,3,,,,3,0.15789473684210525,72,0.3891891891891892,3,0.07142857142857142,1,0,
74,"Following , we use the Senna word embeddings and pre-processed the text by lowercasing all tokens and replacing all digits with 0 .",Experiments,Experiments,named-entity-recognition,3,,,,4,0.21052631578947367,73,0.3945945945945946,4,0.09523809523809523,1,0,
75,CoNLL 2003 NER .,Experiments,,named-entity-recognition,3,"['B', 'I', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O']",5,0.2631578947368421,74,0.4,5,0.11904761904761904,1,1,tasks
76,"The CoNLL 2003 NER task consists of newswire from the Reuters RCV1 corpus tagged with four different entity types ( PER , LOC , ORG , MISC ) .",Experiments,CoNLL 2003 NER .,named-entity-recognition,3,,,,6,0.3157894736842105,75,0.40540540540540543,6,0.14285714285714285,1,0,
77,"It includes standard train , development and test sets .",Experiments,CoNLL 2003 NER .,named-entity-recognition,3,,,,7,0.3684210526315789,76,0.41081081081081083,7,0.16666666666666666,1,0,
78,Following previous work we trained on both the train and development sets after tuning hyperparameters on the development set .,Experiments,CoNLL 2003 NER .,named-entity-recognition,3,,,,8,0.42105263157894735,77,0.41621621621621624,8,0.19047619047619047,1,0,
79,The hyperparameters for our baseline model are similar to .,Experiments,CoNLL 2003 NER .,named-entity-recognition,3,,,,9,0.47368421052631576,78,0.42162162162162165,9,0.21428571428571427,1,0,
80,We use two bidirectional GRUs with 80 hidden units and 25 dimensional character embeddings for the token character encoder .,Experiments,CoNLL 2003 NER .,named-entity-recognition,3,"['O', 'O', 'B', 'I', 'I', 'B', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'I', 'O']","['O', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'O']",10,0.5263157894736842,79,0.42702702702702705,10,0.23809523809523808,1,1,tasks
81,The sequence layer uses two bidirectional GRUs with 300 hidden units each .,Experiments,CoNLL 2003 NER .,named-entity-recognition,3,"['O', 'B', 'I', 'B', 'O', 'B', 'I', 'B', 'B', 'I', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'B-p', 'O', 'B-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",11,0.5789473684210527,80,0.43243243243243246,11,0.2619047619047619,1,1,tasks
82,"For regularization , we add 25 % dropout to the input of each GRU , but not to the recurrent connections .",Experiments,CoNLL 2003 NER .,named-entity-recognition,3,"['O', 'B', 'O', 'O', 'B', 'B', 'I', 'I', 'B', 'I', 'I', 'I', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-n', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'B-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-b', 'O', 'O', 'B-p', 'B-b', 'I-b', 'I-b', 'B-p', 'I-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,0.631578947368421,81,0.43783783783783786,12,0.2857142857142857,1,1,tasks
83,CoNLL 2000 chunking .,Experiments,,named-entity-recognition,3,"['B', 'I', 'I', 'O']","['B-n', 'I-n', 'I-n', 'O']","['B-b', 'I-b', 'I-b', 'O']",13,0.6842105263157895,82,0.44324324324324327,13,0.30952380952380953,1,1,tasks
84,The CoNLL 2000 chunking task uses sections 15 - 18 from the Wall Street Journal corpus for training and section 20 for testing .,Experiments,CoNLL 2000 chunking .,named-entity-recognition,3,,,,14,0.7368421052631579,83,0.4486486486486487,14,0.3333333333333333,1,0,
85,"It defines 11 syntactic chunk types ( e.g. , NP , VP , ADJP ) in addition to other .",Experiments,CoNLL 2000 chunking .,named-entity-recognition,3,,,,15,0.7894736842105263,84,0.4540540540540541,15,0.35714285714285715,1,0,
86,We randomly sampled 1000 sentences from the training set as a held - out development set .,Experiments,CoNLL 2000 chunking .,named-entity-recognition,3,,,,16,0.8421052631578947,85,0.4594594594594595,16,0.38095238095238093,1,0,
87,The baseline sequence tagger uses 30 dimensional character embeddings and a CNN with 30 filters of width 3 characters followed by a tanh non-linearity for the token character encoder .,Experiments,CoNLL 2000 chunking .,named-entity-recognition,3,"['O', 'B', 'I', 'I', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'B', 'B', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'B-n', 'I-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'B-n', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'B-b', 'I-b', 'I-b', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'B-b', 'B-p', 'B-b', 'I-b', 'I-b', 'I-b', 'I-b', 'I-b', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",17,0.8947368421052632,86,0.4648648648648649,17,0.40476190476190477,1,1,tasks
88,The sequence layer uses two bidirectional LSTMs with 200 hidden units .,Experiments,CoNLL 2000 chunking .,named-entity-recognition,3,"['O', 'B', 'I', 'B', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'O']","['O', 'B-n', 'I-n', 'B-p', 'B-n', 'I-n', 'I-n', 'O', 'B-n', 'B-p', 'I-p', 'O']","['O', 'B-b', 'I-b', 'B-p', 'B-b', 'I-b', 'I-b', 'O', 'B-ob', 'B-p', 'I-p', 'O']",18,0.9473684210526315,87,0.4702702702702703,18,0.42857142857142855,1,1,tasks
89,"Following we added 50 % dropout to the character embeddings , the input to each LSTM layer ( but not recurrent connections ) and to the output of the final LSTM layer .",Experiments,CoNLL 2000 chunking .,named-entity-recognition,3,"['O', 'O', 'O', 'B', 'I', 'I', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",19,1.0,88,0.4756756756756757,19,0.4523809523809524,1,1,tasks
90,Pre-trained language models .,,,named-entity-recognition,3,,,,0,0.0,89,0.4810810810810811,20,0.47619047619047616,1,0,
91,"The primary bidirectional LMs we used in this study were trained on the 1B Word Benchmark , a publicly available benchmark for largescale language modeling .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,1,0.045454545454545456,90,0.4864864864864865,21,0.5,1,0,
92,"The training split has approximately 800 million tokens , about a 4000X increase over the number training tokens in the CoNLL datasets .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,2,0.09090909090909091,91,0.4918918918918919,22,0.5238095238095238,1,0,
93,explored several model architectures and released their best single model and training recipes .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,3,0.13636363636363635,92,0.4972972972972973,23,0.5476190476190477,1,0,
94,"Following , they used linear projection layers at the output of each LSTM layer to reduce the computation time but still maintain a large LSTM state .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,4,0.18181818181818182,93,0.5027027027027027,24,0.5714285714285714,1,0,
95,Their single best model took three weeks to train on 32 GPUs and achieved 30.0 test perplexity .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,5,0.22727272727272727,94,0.5081081081081081,25,0.5952380952380952,1,0,
96,"It uses a character CNN with 4096 filters for input , followed by two stacked LSTMs , each with 8192 hidden units and a 1024 dimensional projection layer .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,6,0.2727272727272727,95,0.5135135135135135,26,0.6190476190476191,1,0,
97,We use CNN - BIG - LSTM to refer to this language model in our results .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,7,0.3181818181818182,96,0.518918918918919,27,0.6428571428571429,1,0,
98,"In addition to CNN - BIG - LSTM from , 1 we used the same corpus to train two additional language models with fewer parameters : forward LSTM - 2048-512 and backward LSTM - 2048-512 .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,8,0.36363636363636365,97,0.5243243243243243,28,0.6666666666666666,1,0,
99,Both language models use token embeddings as input to a single layer LSTM with 2048 units and a 512 dimension projection layer .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,9,0.4090909090909091,98,0.5297297297297298,29,0.6904761904761905,1,0,
100,"We closely followed the procedure outlined in , except we used synchronous parameter updates across four GPUs instead of asynchronous updates across 32 GPUs and ended training after 10 epochs .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,10,0.45454545454545453,99,0.5351351351351351,30,0.7142857142857143,1,0,
101,"The test set perplexities for our forward and backward LSTM - 2048 - 512 language models are 47.7 and 47.3 , respectively .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,11,0.5,100,0.5405405405405406,31,0.7380952380952381,1,0,
102,2,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,12,0.5454545454545454,101,0.5459459459459459,32,0.7619047619047619,1,0,
103,Model F 1 std 90.91 0.20 90.94 91.37 Our baseline without LM 90.87 0.13 TagLM 91.93 0.19 Training .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,13,0.5909090909090909,102,0.5513513513513514,33,0.7857142857142857,1,0,
